Timestamp,Data
1970-01-01 00:00:00.018900,59.66
1970-01-01 00:00:00.018930,59.66
1970-01-01 00:00:00.018960,59.66
1970-01-01 00:00:00.018990,59.66
1970-01-01 00:00:00.019020,59.66
1970-01-01 00:00:00.019050,59.66
1970-01-01 00:00:00.019080,59.66
1970-01-01 00:00:00.019110,59.66
1970-01-01 00:00:00.019140,59.66
1970-01-01 00:00:00.019170,59.66
1970-01-01 00:00:00.019200,59.66
1970-01-01 00:00:00.019230,59.66
1970-01-01 00:00:00.019260,59.66
1970-01-01 00:00:00.019290,59.66
1970-01-01 00:00:00.019320,59.66
1970-01-01 00:00:00.019350,59.66
1970-01-01 00:00:00.019380,59.66
1970-01-01 00:00:00.019410,59.66
1970-01-01 00:00:00.019440,59.66
1970-01-01 00:00:00.019470,59.66
1970-01-01 00:00:00.019500,59.66
1970-01-01 00:00:00.019530,59.66
1970-01-01 00:00:00.019560,59.66
1970-01-01 00:00:00.019590,59.66
1970-01-01 00:00:00.019620,59.66
1970-01-01 00:00:00.019650,59.66
1970-01-01 00:00:00.019680,59.66
1970-01-01 00:00:00.019710,59.66
1970-01-01 00:00:00.019740,59.66
1970-01-01 00:00:00.019770,59.66
1970-01-01 00:00:00.019800,59.66
1970-01-01 00:00:00.019830,59.66
1970-01-01 00:00:00.019860,59.66
1970-01-01 00:00:00.019890,59.66
1970-01-01 00:00:00.019920,59.66
1970-01-01 00:00:00.019950,59.66
1970-01-01 00:00:00.019980,59.66
1970-01-01 00:00:00.020010,59.66
1970-01-01 00:00:00.020040,59.66
1970-01-01 00:00:00.020070,59.66
1970-01-01 00:00:00.020100,59.66
1970-01-01 00:00:00.020130,59.66
1970-01-01 00:00:00.020160,59.66
1970-01-01 00:00:00.020190,59.66
1970-01-01 00:00:00.020220,59.66
1970-01-01 00:00:00.020250,59.66
1970-01-01 00:00:00.020280,59.66
1970-01-01 00:00:00.020310,59.66
1970-01-01 00:00:00.020340,59.66
1970-01-01 00:00:00.020370,59.66
1970-01-01 00:00:00.020400,59.66
1970-01-01 00:00:00.020430,59.66
1970-01-01 00:00:00.020460,59.66
1970-01-01 00:00:00.020490,59.66
1970-01-01 00:00:00.020520,59.66
1970-01-01 00:00:00.020550,59.66
1970-01-01 00:00:00.020580,59.66
1970-01-01 00:00:00.020610,59.66
1970-01-01 00:00:00.020640,59.66
1970-01-01 00:00:00.020670,59.66
1970-01-01 00:00:00.020700,59.66
1970-01-01 00:00:00.020730,59.66
1970-01-01 00:00:00.020760,59.66
1970-01-01 00:00:00.020790,59.66
1970-01-01 00:00:00.020820,59.66
1970-01-01 00:00:00.020850,59.66
1970-01-01 00:00:00.020880,59.66
